map	col1	col2	avgrr
5	8850000	8900000	4.21
5	8950000	9000000	4.18
5	9000000	9050000	4.21
5	9050000	9100000	4.225
5	9100000	9150000	4.24
5	9150000	9200000	4.27
5	9200000	9250000	4.3
5	9250000	9300000	4.366666666666666
5	9350000	9400000	4.49
5	9400000	9450000	4.61
5	9450000	9500000	4.7
5	9500000	9550000	4.78
5	9550000	9600000	4.91
5	9600000	9650000	5
5	9700000	9750000	5.21
5	9750000	9800000	5.37
5	9800000	9850000	5.51
5	9850000	9900000	5.6
5	9900000	9950000	5.693333333333333
5	9950000	10000000	5.82
5	10000000	10050000	5.8575
5	10100000	10150000	5.91
5	10150000	10200000	5.9
5	10200000	10250000	5.9
5	10250000	10300000	5.92
5	10450000	10500000	5.89
5	10500000	10550000	5.88
5	10550000	10600000	5.81
5	10600000	10650000	5.713333333333334
5	10650000	10700000	5.645
5	10700000	10750000	5.6
5	10750000	10800000	5.54
5	10850000	10900000	5.48
5	10950000	11000000	5.390000000000001
5	11000000	11050000	5.35
5	11100000	11150000	5.28
5	11250000	11300000	5.23
5	11350000	11400000	5.23
5	11400000	11450000	5.24
5	11450000	11500000	5.24
5	11550000	11600000	5.35
5	11600000	11650000	5.529999999999999
5	11800000	11850000	5.68
5	11850000	11900000	5.72
5	11900000	11950000	5.76
5	11950000	12000000	5.86
5	12000000	12050000	5.93
5	12050000	12100000	6.0325
5	12100000	12150000	6.11
5	12150000	12200000	6.1850000000000005
5	12200000	12250000	6.23
5	12250000	12300000	6.34
5	12300000	12350000	6.415
5	12350000	12400000	6.426666666666667
5	12400000	12450000	6.455
5	12450000	12500000	6.483333333333333
5	12500000	12550000	6.506666666666667
5	12550000	12600000	6.54
5	12600000	12650000	6.57
5	12650000	12700000	6.61
5	12900000	12950000	6.32
5	13000000	13050000	6.2225
5	13050000	13100000	6.18
5	13100000	13150000	6.13
5	13150000	13200000	6.09
5	13200000	13250000	6.03
5	13250000	13300000	5.91
5	13300000	13350000	5.81
5	13350000	13400000	5.7299999999999995
5	13450000	13500000	5.49
5	13600000	13650000	5.24
5	13650000	13700000	5.205
5	13700000	13750000	5.1866666666666665
5	13750000	13800000	5.16
5	13800000	13850000	5.1
5	13850000	13900000	5.05
5	13900000	13950000	4.97
5	13950000	14000000	4.93
5	14100000	14150000	4.95
5	14150000	14200000	4.923333333333333
5	14200000	14250000	4.87
5	14250000	14300000	4.77
5	14300000	14350000	4.72
5	14350000	14400000	4.68
5	14400000	14450000	4.635
5	14450000	14500000	4.61
5	14550000	14600000	4.59
5	14700000	14750000	4.47
5	14800000	14850000	4.48
5	14850000	14900000	4.535
5	14900000	14950000	4.54
5	14950000	15000000	4.51
5	15050000	15100000	4.533333333333333
5	15100000	15150000	4.533333333333333
5	15150000	15200000	4.52
5	15200000	15250000	4.51
5	15250000	15300000	4.52
5	15350000	15400000	4.58
5	15400000	15450000	4.6
5	15450000	15500000	4.6
5	15500000	15550000	4.59
5	15550000	15600000	4.54
5	15650000	15700000	4.45
5	15750000	15800000	4.375
5	15800000	15850000	4.36
5	15850000	15900000	4.38
5	15900000	15950000	4.39
5	16000000	16050000	4.38
5	16050000	16100000	4.37
5	16100000	16149999	4.43
5	16149999	16200000	4.48
5	16200000	16250000	4.63
5	16399999	16450000	5.242
5	16450000	16500000	5.39
5	16500000	16550000	5.585
5	16550000	16600000	5.73
5	16649999	16700000	6.16
5	16700000	16750000	6.45
5	16750000	16800000	6.64
5	16850000	16900000	6.946666666666666
5	16950000	17000000	7.25
5	17000000	17050000	7.38
5	17050000	17100000	7.51
5	17150000	17200000	7.77
5	17350000	17400000	8.44
5	17400000	17450000	8.636666666666667
5	17450000	17500000	8.823333333333332
5	17600000	17650000	9.46
5	17650000	17700000	9.53
5	17750000	17800000	9.92
5	17800000	17850000	10.03
5	17900000	17950000	10.44
5	17950000	18000000	10.5175
5	18050000	18100000	10.8
5	18100000	18150000	10.893333333333333
5	18150000	18200000	10.95
5	18200000	18250000	11.06
5	18250000	18300000	11.09
5	18300000	18350000	11.13
5	18350000	18400000	11.15
5	18400000	18450000	11.15
5	18450000	18500000	11.08
5	18500000	18550000	11.03
5	18550000	18600000	10.88
5	18650000	18700000	10.523333333333333
5	18700000	18750000	10.306666666666667
5	18750000	18800000	10.19
5	18850000	18900000	9.905000000000001
5	18900000	18950000	9.84
5	18950000	19000000	9.83
5	19000000	19050000	9.71
5	19050000	19100000	9.546666666666667
5	19100000	19150000	9.44
5	19150000	19200000	9.46
5	19250000	19300000	9.49
5	19350000	19400000	9.63
5	19400000	19450000	9.76
5	19500000	19550000	9.975000000000001
5	19750000	19800000	10.77
5	19850000	19900000	11.06
5	19900000	19950000	11.226666666666667
5	19950000	20000000	11.37
5	20000000	20050000	11.615
5	20100000	20150000	11.896666666666667
5	20150000	20200000	12.12
5	20200000	20250000	12.19
5	20250000	20300000	12.396666666666667
5	20350000	20400000	12.72
5	20650000	20700000	14.633333333333333
5	20700000	20750000	15.114999999999998
5	21250000	21300000	13.434999999999999
5	21300000	21350000	13.22
5	21400000	21450000	12.46
5	21450000	21500000	11.875
5	21800000	21850000	8.62
5	21850000	21900000	8
5	21900000	21950000	7.545
5	21950000	22000000	7.35
5	22050000	22100000	6.285
5	22100000	22150000	5.7
6	50000	100000	15.086666666666668
6	100000	150000	15.42
6	150000	200000	16.1825
6	200000	250000	16.99
6	250000	300000	17.18
6	300000	350000	18.18
6	400000	450000	19.08
6	450000	500000	19.48
6	500000	550000	20.103333333333335
6	550000	600000	20.6
6	600000	650000	21.22
6	650000	700000	21.6
6	850000	900000	23.81
6	900000	950000	23.92
6	950000	1000000	24.369999999999997
6	1100000	1150000	25.23
6	1300000	1350000	22.37
6	1350000	1400000	21.47
6	1450000	1500000	19.95
6	1550000	1600000	19.04
6	1600000	1650000	18.29
6	1700000	1750000	16.82
6	1800000	1850000	15.17
6	1900000	1950000	13.95
6	2100000	2150000	11.12
6	2350000	2400000	8.64
6	2400000	2450000	7.62
6	2500000	2550000	6.64
6	2550000	2600000	6.06
6	2650000	2700000	5.08
6	2800000	2850000	3.61
6	2900000	2950000	2.7
6	2950000	3000000	2.28
6	3000000	3050000	2.0300000000000002
6	3050000	3100000	1.78
6	3100000	3150000	1.385
6	3150000	3200000	1.23
6	3200000	3250000	0.93
6	3300000	3350000	0.635
6	3400000	3450000	0.36
6	3550000	3600000	0.14
6	3850000	3900000	0
6	3950000	4000000	0
6	4000000	4050000	0
6	4050000	4099999	0
6	4150000	4200000	0
6	4250000	4300000	0
6	4300000	4350000	0
6	4350000	4400000	0
6	4400000	4450000	0
6	4450000	4500000	0
6	4500000	4550000	0
6	4550000	4600000	0
6	4600000	4650000	0
6	4650000	4700000	0
6	4700000	4750000	0
6	4750000	4800000	0
6	4800000	4850000	0
6	4850000	4900000	0
6	4900000	4950000	0
6	4950000	5000000	0.01
6	5000000	5050000	0.02
6	5050000	5100000	0.02
6	5300000	5350000	0.04
6	5350000	5400000	0.04
6	5400000	5450000	0.04
6	5500000	5550000	0.05
6	5600000	5650000	0.05
6	5650000	5700000	0.04
6	5700000	5750000	0.04
6	5750000	5800000	0.04
6	5800000	5850000	0.04
6	5850000	5900000	0.04
6	5900000	5950000	0.04
6	5950000	6000000	0.04
6	6000000	6050000	0.04
6	6050000	6100000	0.03
6	6100000	6150000	0.03
6	6150000	6200000	0.03
6	6200000	6250000	0.03
6	6300000	6350000	0.03
6	6400000	6450000	0.04
6	6500000	6550000	0.05
6	6750000	6800000	0.07
6	6900000	6950000	0.08
6	6950000	7000000	0.09
6	7000000	7050000	0.1
6	7050000	7100000	0.09333333333333334
6	7100000	7150000	0.09
6	7150000	7200000	0.09
6	7200000	7250000	0.08
6	7250000	7300000	0.08
6	7300000	7350000	0.07500000000000001
6	7350000	7400000	0.07
6	7400000	7450000	0.06
6	7450000	7500000	0.06
6	7550000	7600000	0.05
6	7600000	7650000	0.05
6	7650000	7700000	0.04
6	7750000	7800000	0.04
6	7800000	7850000	0.03
6	7850000	7900000	0.03
6	7950000	8000000	0.026666666666666665
6	8000000	8050000	0.02
6	8050000	8100000	0.02
6	8150000	8199999	0.02
6	8199999	8250000	0.02
6	8250000	8300000	0.03
6	8300000	8350000	0.03
6	8350000	8400000	0.02
6	8400000	8450000	0.02
6	8450000	8500000	0.02
6	8500000	8550000	0.01
6	8550000	8600000	0
6	8600000	8650000	0
6	8750000	8800000	0
6	8800000	8850000	0
6	8900000	8950000	0
6	8950000	9000000	0
6	9000000	9050000	0
6	9050000	9100000	0
6	9100000	9150000	0
6	9150000	9200000	0
6	9200000	9250000	0
6	9250000	9300000	0
6	9300000	9350000	0
6	9400000	9450000	0
6	9450000	9500000	0
6	9500000	9550000	0
6	9550000	9600000	0
6	9650000	9700000	0
6	9750000	9800000	0
6	9800000	9850000	0
6	9900000	9950000	0
6	10000000	10050000	0
6	10100000	10150000	0
6	10200000	10250000	0
6	10300000	10350000	0
6	10450000	10500000	0
6	10500000	10550000	0
6	10550000	10600000	0
6	10600000	10650000	0
6	10750000	10800000	0
6	10800000	10850000	0
6	10850000	10900000	0
6	10950000	11000000	0
6	11000000	11050000	0
6	11050000	11100000	0
6	11100000	11150000	0
6	11150000	11200000	0
6	11250000	11300000	0
6	11300000	11350000	0
6	11350000	11400000	0
6	11450000	11500000	0
6	11500000	11550000	0
6	11550000	11600000	0
6	11600000	11650000	0
6	11700000	11750000	0.005
6	11750000	11800000	0.01
6	11800000	11850000	0.01
6	11850000	11900000	0.01
6	11900000	11950000	0.01
6	12000000	12050000	0.01
6	12050000	12100000	0.01
6	12100000	12150000	0.01
6	12150000	12200000	0.01
6	12200000	12250000	0.01
6	12250000	12300000	0.01
6	12300000	12350000	0.01
6	12550000	12600000	0
6	12600000	12650000	0
6	12650000	12700000	0
6	12700000	12750000	0
6	12750000	12800000	0
6	12800000	12850000	0
6	12950000	13000000	0
6	13000000	13050000	0
6	13200000	13250000	0.03
6	13250000	13300000	0.12
6	13300000	13350000	0.185
6	13350000	13400000	0.32
6	13450000	13500000	0.45
6	13500000	13550000	0.58
6	13550000	13600000	0.72
6	13750000	13800000	1.565
6	13800000	13850000	1.69
6	13850000	13900000	2.075
6	13900000	13950000	2.18
6	13950000	14000000	2.63
6	14000000	14050000	2.83
6	14100000	14150000	3.285
6	14150000	14200000	3.57
6	14200000	14250000	3.76
6	14250000	14300000	4.1
6	14300000	14350000	4.49
6	14350000	14400000	4.88
6	14400000	14450000	5.1899999999999995
6	14450000	14500000	5.586666666666667
6	14500000	14550000	5.865
6	14550000	14600000	6.199999999999999
6	14600000	14650000	6.505
6	14650000	14700000	6.833333333333333
6	14700000	14750000	7.265000000000001
6	14750000	14800000	7.43
6	14800000	14850000	7.86
6	14900000	14950000	8.62
6	14950000	15000000	8.795
6	15000000	15050000	9.28
6	15050000	15100000	9.575
6	15100000	15150000	9.92
6	15150000	15200000	10.165
6	15200000	15250000	10.42
6	15300000	15350000	10.75
6	15350000	15400000	10.96
6	15400000	15450000	11.19
6	15500000	15550000	11.37
6	15600000	15650000	11.625
6	15650000	15700000	11.64
6	15700000	15750000	11.677999999999999
6	15750000	15800000	11.71
6	15800000	15850000	11.7
6	15900000	15950000	11.66
6	15950000	16000000	11.65
6	16050000	16100000	11.6325
6	16100000	16149999	11.614999999999998
6	16149999	16200000	11.585
6	16200000	16250000	11.54
6	16300000	16350000	11.44
6	16399999	16450000	11.23
6	16450000	16500000	11.07
6	16500000	16550000	10.96
6	16750000	16800000	10.149999999999999
6	16800000	16850000	9.98
6	16850000	16900000	9.84
6	16950000	17000000	9.57
6	17000000	17050000	9.456666666666667
6	17050000	17100000	9.219999999999999
6	17100000	17150000	9.125
6	17200000	17250000	8.926666666666666
6	17250000	17300000	8.86
6	17300000	17350000	8.8
6	17350000	17400000	8.76
6	17400000	17450000	8.705
6	17550000	17600000	8.625
6	17650000	17700000	8.61
6	17700000	17750000	8.62
6	17750000	17800000	8.636666666666667
6	17800000	17850000	8.67
6	17900000	17950000	8.68
6	17950000	18000000	8.665
6	18050000	18100000	8.63
6	18100000	18150000	8.62
6	18200000	18250000	8.57
6	18300000	18350000	8.504999999999999
6	18350000	18400000	8.465
6	18450000	18500000	8.415
6	18500000	18550000	8.41
6	18550000	18600000	8.385000000000002
6	18600000	18650000	8.366666666666665
6	18650000	18700000	8.33
6	18700000	18750000	8.27
6	18750000	18800000	8.24
6	18850000	18900000	8.16
6	18900000	18950000	8.096666666666666
6	19000000	19050000	7.96
6	19150000	19200000	7.71
6	19200000	19250000	7.6075
6	19250000	19300000	7.47
6	19300000	19350000	7.2725
6	19400000	19450000	7.05
6	19550000	19600000	6.57
6	19800000	19850000	5.6
6	19950000	20000000	4.9675
6	20350000	20400000	3.38
6	20900000	20950000	1.5966666666666667
6	21700000	21750000	0.22
7	150000	200000	1.85
7	200000	250000	2
7	700000	750000	3.34
7	800000	850000	3.61
7	950000	1000000	3.955
7	1050000	1100000	4.22
7	1250000	1300000	4.68
7	1350000	1400000	4.7
7	1950000	2000000	3.66
7	2000000	2049999	3.5
7	2049999	2100000	3.41
7	2600000	2650000	1.835
7	2700000	2750000	1.66
7	2750000	2800000	1.53
7	2900000	2950000	1.18
7	3000000	3050000	1.04
7	3050000	3100000	0.92
7	3100000	3150000	0.8566666666666667
7	3150000	3200000	0.77
7	3200000	3250000	0.735
7	3250000	3300000	0.7
7	3300000	3350000	0.66
7	3350000	3400000	0.62
7	3400000	3450000	0.59
7	3500000	3550000	0.62
7	3600000	3650000	0.685
7	3650000	3700000	0.79
7	3700000	3750000	0.83
7	3750000	3800000	1.01
7	3800000	3850000	1.21
7	3850000	3900000	1.49
7	3900000	3950000	1.67
7	3950000	4000000	1.8533333333333333
7	4000000	4050000	2.215
7	4050000	4099999	2.495
7	4099999	4150000	2.74
7	4150000	4200000	3.08
7	4200000	4250000	3.3533333333333335
7	4250000	4300000	3.55
7	4400000	4450000	4.532
7	4450000	4500000	4.61
7	4500000	4550000	4.91
7	4600000	4650000	5.3
7	4650000	4700000	5.4366666666666665
7	4700000	4750000	5.62
7	4750000	4800000	5.6466666666666665
7	4800000	4850000	5.675
7	4850000	4900000	5.68
7	4900000	4950000	5.683333333333334
7	4950000	5000000	5.74
7	5000000	5050000	5.74
7	5050000	5100000	5.6866666666666665
7	5100000	5150000	5.609999999999999
7	5200000	5250000	5.5
7	5250000	5300000	5.49
7	5300000	5350000	5.53
7	5350000	5400000	5.59
7	5400000	5450000	5.62
7	5450000	5500000	5.654999999999999
7	5500000	5550000	5.76
7	5600000	5650000	5.926666666666667
7	5650000	5700000	5.96
7	5700000	5750000	6.14
7	5750000	5800000	6.2075000000000005
7	5850000	5900000	6.51
7	5900000	5950000	6.79
7	5950000	6000000	6.855
7	6100000	6150000	7.025
7	6200000	6250000	7.005
7	6250000	6300000	6.92
7	6300000	6350000	6.86
7	6350000	6400000	6.79
7	6400000	6450000	6.77
7	6450000	6500000	6.755
7	6500000	6550000	6.71
7	6550000	6600000	6.675
7	6600000	6650000	6.6125
7	6650000	6700000	6.57
7	6700000	6750000	6.53
7	6750000	6800000	6.54
7	6800000	6850000	6.57
7	6850000	6900000	6.67
7	6900000	6950000	6.75
7	7050000	7100000	7.03
7	7150000	7200000	7.29
7	7300000	7350000	7.595000000000001
7	7350000	7400000	7.6466666666666665
7	7450000	7500000	7.72
7	7500000	7550000	7.708
7	7550000	7600000	7.675
7	7600000	7650000	7.64
7	7650000	7700000	7.609999999999999
7	7700000	7750000	7.550000000000001
7	7750000	7800000	7.475
7	7800000	7850000	7.255
7	7850000	7900000	7.0825
7	7900000	7950000	6.87
7	7950000	8000000	6.66
7	8050000	8100000	6.460000000000001
7	8100000	8150000	6.38
7	8250000	8300000	6.06
7	8400000	8450000	5.82
7	8500000	8550000	5.785
7	8700000	8750000	5.76
7	8750000	8800000	5.77
7	8900000	8950000	5.84
7	8950000	9000000	5.87
7	9000000	9050000	5.88
7	9100000	9150000	5.93
7	9150000	9200000	5.93
7	9200000	9250000	5.93
7	9250000	9300000	5.93
7	9300000	9350000	5.95
7	9450000	9500000	6
7	9600000	9650000	6.06
7	9650000	9700000	6.06
7	9750000	9800000	6.06
7	9800000	9850000	6.07
7	9850000	9900000	6.07
7	9950000	10000000	6.0649999999999995
7	10100000	10150000	5.985
7	10150000	10200000	5.96
7	10200000	10250000	5.923333333333333
7	10250000	10300000	5.9
7	10300000	10350000	5.86
7	10400000	10450000	5.8
7	10450000	10500000	5.7
7	10500000	10550000	5.663333333333333
7	10550000	10600000	5.58
7	10650000	10700000	5.5
7	10700000	10750000	5.46
7	10750000	10800000	5.43
7	10850000	10900000	5.343333333333334
7	10950000	11000000	5.283333333333333
7	11050000	11100000	5.23
7	11100000	11150000	5.195
7	11200000	11250000	5.13
7	11250000	11300000	5.12
7	11300000	11350000	5.05
7	11350000	11400000	5.04
7	11500000	11550000	4.915
7	11550000	11600000	4.855
7	11650000	11700000	4.753333333333333
7	11700000	11750000	4.703333333333333
7	11750000	11800000	4.61
7	11850000	11900000	4.4775
7	11950000	12000000	4.39
7	12000000	12050000	4.3
7	12100000	12150000	4.19
7	12150000	12200000	4.16
7	12300000	12350000	4.03
7	12400000	12450000	4.04
7	12450000	12500000	4.08
7	12500000	12550000	4.135
7	12600000	12650000	4.27
7	12650000	12700000	4.359999999999999
7	12700000	12750000	4.41
7	12750000	12800000	4.48
7	12800000	12850000	4.55
7	12850000	12900000	4.59
7	12900000	12950000	4.695
7	12950000	13000000	4.779999999999999
7	13000000	13050000	4.836666666666667
7	13050000	13100000	4.92
7	13100000	13150000	4.955
7	13200000	13250000	5.1
7	13250000	13300000	5.1466666666666665
7	13300000	13350000	5.1850000000000005
7	13350000	13400000	5.2
7	13400000	13450000	5.22
7	13450000	13500000	5.2
7	13500000	13550000	5.19
7	13550000	13600000	5.172499999999999
7	13650000	13700000	5.15
7	13750000	13800000	5.12
7	13800000	13850000	5.12
7	13850000	13900000	5.1
7	13900000	13950000	5.0649999999999995
7	13950000	14000000	5.03
7	14000000	14050000	5.025
7	14050000	14100000	5.02
7	14150000	14200000	4.98
7	14200000	14250000	4.97
7	14250000	14300000	4.963333333333333
7	14350000	14400000	4.905
7	14400000	14450000	4.83
7	14450000	14500000	4.79
7	14500000	14550000	4.725
7	14600000	14650000	4.574999999999999
7	14650000	14700000	4.405
7	14700000	14750000	4.34
7	14750000	14800000	4.2299999999999995
7	14800000	14850000	4.17
7	14850000	14900000	4
7	14900000	14950000	3.86
7	14950000	15000000	3.8
7	15000000	15050000	3.63
7	15100000	15150000	3.46
7	15150000	15200000	3.3766666666666665
7	15200000	15250000	3.22
7	15250000	15300000	3.17
7	15350000	15400000	2.96
7	15400000	15450000	2.91
7	15450000	15500000	2.85
7	15500000	15550000	2.8200000000000003
7	15600000	15650000	2.74
7	15650000	15700000	2.74
7	15750000	15800000	2.8049999999999997
7	15800000	15850000	2.88
7	15850000	15900000	2.895
7	15900000	15950000	3.05
7	15950000	16000000	3.26
7	16000000	16050000	3.39
7	16100000	16149999	3.77
7	16149999	16200000	3.9575
7	16200000	16250000	4.053333333333334
7	16250000	16300000	4.22
7	16300000	16350000	4.44
7	16350000	16399999	4.595
7	16399999	16450000	4.875
7	16450000	16500000	5.016666666666667
7	16500000	16550000	5.145
7	16550000	16600000	5.42
7	16600000	16649999	5.55
7	16649999	16700000	5.69
7	16700000	16750000	5.843333333333334
7	16750000	16800000	5.965
7	16800000	16850000	6.03
7	16850000	16900000	6.0925
7	16900000	16950000	6.24
7	16950000	17000000	6.305
7	17000000	17050000	6.4075
7	17050000	17100000	6.45
7	17100000	17150000	6.56
7	17150000	17200000	6.67
7	17200000	17250000	6.76
7	17250000	17300000	6.82
7	17300000	17350000	7.073333333333333
7	17350000	17400000	7.33
7	17400000	17450000	7.4366666666666665
7	17450000	17500000	7.58
7	17500000	17550000	7.83
7	17600000	17650000	8.2
7	17650000	17700000	8.425
7	17700000	17750000	8.6
7	17750000	17800000	8.8
7	17850000	17900000	8.97
7	17900000	17950000	9.023333333333333
7	18050000	18100000	9.105
7	18100000	18150000	9.03
7	18150000	18200000	8.98
7	18250000	18300000	8.93
7	18300000	18350000	8.850000000000001
7	18350000	18400000	8.76
7	18400000	18450000	8.723333333333334
7	18500000	18550000	8.684999999999999
7	18550000	18600000	8.6725
7	18600000	18650000	8.67
7	18650000	18700000	8.695
7	18750000	18800000	8.86
7	18800000	18850000	8.965
7	18900000	18950000	9.266666666666667
7	18950000	19000000	9.392
7	19000000	19050000	9.69
7	20050000	20100000	4.87
7	20200000	20250000	4.19
7	20400000	20450000	3.43
7	20450000	20500000	3.23
7	20600000	20650000	2.61
7	20700000	20750000	1.9333333333333333
7	20750000	20800000	1.85
7	20800000	20850000	1.57
7	20850000	20900000	1.3
7	20900000	20950000	0.9359999999999999
8	0	50000	8.5825
8	200000	250000	10.2525
8	300000	350000	11.2
8	700000	750000	14.28
8	900000	950000	15.7
8	950000	1000000	16.225
8	1050000	1100000	16.736666666666668
8	1100000	1150000	16.57
8	1250000	1300000	16.16
8	1300000	1350000	16.065
8	1400000	1450000	15.83
8	1450000	1500000	15.655
8	1500000	1550000	15.534
8	1550000	1600000	15.39
8	1600000	1650000	15.21
8	1650000	1700000	15.015
8	1700000	1750000	14.86
8	1750000	1800000	14.662500000000001
8	1800000	1850000	14.395
8	1850000	1900000	14.03
8	1900000	1950000	13.86
8	1950000	2000000	13.685
8	2000000	2049999	13.32
8	2049999	2100000	13.149999999999999
8	2150000	2200000	12.62
8	2200000	2250000	12.29
8	2250000	2300000	11.75
8	2300000	2350000	11.5
8	2350000	2400000	11.23
8	2450000	2500000	10.45
8	2500000	2550000	10.12
8	2550000	2600000	9.875
8	2600000	2650000	9.61
8	2650000	2700000	9.25
8	2700000	2750000	9.13
8	2900000	2950000	7.88
8	3000000	3050000	7.43
8	3350000	3400000	5.52
8	3500000	3550000	4.84
8	3800000	3850000	4.3
8	3850000	3900000	4.28
8	3900000	3950000	4.271999999999999
8	4050000	4099999	4.25
8	4099999	4150000	4.25
8	4300000	4350000	4.19
8	4400000	4450000	4.12
8	4450000	4500000	4.11
8	4500000	4550000	4.12
8	4850000	4900000	4.18
8	4900000	4950000	4.14
8	4950000	5000000	4.07
8	5200000	5250000	3.76
8	5300000	5350000	3.6
8	5400000	5450000	3.44
8	5450000	5500000	3.34
8	5500000	5550000	3.283333333333333
8	5550000	5600000	3.2
8	5950000	6000000	2.69
8	6350000	6400000	2.62
8	6550000	6600000	2.75
8	6650000	6700000	2.86
8	6700000	6750000	2.98
8	6750000	6800000	3.06
8	6800000	6850000	3.125
8	6900000	6950000	3.36
8	6950000	7000000	3.47
8	7050000	7100000	3.705
8	7150000	7200000	3.87
8	7250000	7300000	4.2
8	7300000	7350000	4.33
8	7350000	7400000	4.35
8	7400000	7450000	4.495
8	7450000	7500000	4.65
8	7500000	7550000	4.715
8	7700000	7750000	5.19
8	8100000	8150000	6.34
8	8199999	8250000	6.67
8	8250000	8300000	6.83
8	8300000	8350000	7.095000000000001
8	8400000	8450000	7.42
8	8500000	8550000	7.59
8	8550000	8600000	7.59
8	8600000	8650000	7.59
8	8650000	8700000	7.58
8	8700000	8750000	7.536666666666666
8	8850000	8900000	7.195
8	8900000	8950000	7.09
8	8950000	9000000	6.99
8	9000000	9050000	6.905
8	9100000	9150000	6.623333333333333
8	9150000	9200000	6.45
8	9200000	9250000	6.395
8	9250000	9300000	6.31
8	9400000	9450000	6.12
8	9450000	9500000	6.09
8	9550000	9600000	6.043333333333333
8	9600000	9650000	6.02
8	9700000	9750000	5.985
8	9850000	9900000	5.92
8	9900000	9950000	5.92
8	10200000	10250000	5.775
8	10250000	10300000	5.75
8	10350000	10400000	5.49
8	10400000	10450000	5.3
8	10450000	10500000	5.13
8	10600000	10650000	4.8825
8	10650000	10700000	4.79
8	10750000	10800000	4.613333333333333
8	10800000	10850000	4.6
8	10950000	11000000	4.57
8	11000000	11050000	4.62
8	11100000	11150000	5.01
8	11150000	11200000	5.17
8	11200000	11250000	5.405
8	11250000	11300000	5.5
8	11300000	11350000	5.6899999999999995
8	11350000	11400000	5.79
8	11450000	11500000	5.993333333333333
8	11500000	11550000	6.045
8	11550000	11600000	6.073333333333333
8	11600000	11650000	6.08
8	11750000	11800000	6.01
8	11800000	11850000	6
8	11850000	11900000	5.91
8	11950000	12000000	5.695714285714286
8	12100000	12150000	5.42
8	12250000	12300000	5.276666666666666
8	12300000	12350000	5.28
8	12350000	12400000	5.2925
8	12400000	12450000	5.33
8	12500000	12550000	5.484999999999999
8	12550000	12600000	5.59
8	12650000	12700000	5.8
8	12750000	12800000	6.08
8	12800000	12850000	6.21
8	12900000	12950000	6.34
8	12950000	13000000	6.39
8	13000000	13050000	6.37
8	13100000	13150000	6.11
8	13150000	13200000	5.97
8	13350000	13400000	5.6225000000000005
8	13600000	13650000	5.67
8	13700000	13750000	5.859999999999999
8	14050000	14100000	6.9350000000000005
8	14100000	14150000	7.13
8	14150000	14200000	7.28
8	14850000	14900000	10.62
8	15350000	15400000	13.53
8	15500000	15550000	14.22
8	15750000	15800000	14.793333333333333
8	15800000	15850000	14.86
8	15850000	15900000	14.88
8	15900000	15950000	14.89
8	15950000	16000000	14.870000000000001
8	16050000	16100000	14.75
8	16100000	16149999	14.65
8	16250000	16300000	14.23
8	16399999	16450000	13.093333333333334
8	16550000	16600000	12.05
8	16600000	16649999	11.69
8	16800000	16850000	9.826666666666666
8	16850000	16900000	9.595
8	16900000	16950000	9.23
8	16950000	17000000	8.74
8	17000000	17050000	8.08
8	17100000	17150000	7.363333333333333
8	17150000	17200000	7.08
8	17250000	17300000	6.17
8	17300000	17350000	5.78
9	0	50000	9.426666666666666
9	50000	100000	9.86
9	200000	250000	11.52
9	250000	300000	12
9	300000	350000	12.47
9	400000	450000	13.25
9	550000	600000	14.780000000000001
9	800000	850000	17.035
9	900000	950000	17.87
9	1050000	1100000	19.47
9	1350000	1400000	19.585
9	1400000	1450000	19.650000000000002
9	1550000	1600000	19.71
9	1600000	1650000	19.48
9	1700000	1750000	18.945
9	1800000	1850000	18.46
9	1850000	1900000	17.94
9	1950000	2000000	17.19
9	2000000	2049999	16.55
9	2150000	2200000	15.12
9	2250000	2300000	14.395
9	2400000	2450000	13.02
9	2450000	2500000	12.3
9	2550000	2600000	11.11
9	2700000	2750000	9.74
9	3050000	3100000	6.455
9	3100000	3150000	5.47
9	3350000	3400000	3.5
9	3650000	3700000	0.565
9	3800000	3850000	0.05
9	3900000	3950000	0
9	4000000	4050000	0
9	4099999	4150000	0
9	4150000	4200000	0
9	4200000	4250000	0
9	4300000	4350000	0.10333333333333333
9	4350000	4400000	0.21
9	4400000	4450000	0.3
9	4500000	4550000	0.44333333333333336
9	4550000	4600000	0.56
9	4600000	4650000	0.65
9	4700000	4750000	0.7233333333333333
9	4750000	4800000	0.78
9	4800000	4850000	0.885
9	4850000	4900000	0.9575
9	4950000	5000000	1.1400000000000001
9	5000000	5050000	1.225
9	5050000	5100000	1.335
9	5150000	5200000	1.45
9	5200000	5250000	1.58
9	5300000	5350000	1.745
9	5400000	5450000	1.92
9	5450000	5500000	2.04
9	5500000	5550000	2.13
9	5550000	5600000	2.21
9	5600000	5650000	2.3600000000000003
9	5650000	5700000	2.49
9	5700000	5750000	2.5625
9	5750000	5800000	2.635
9	5800000	5850000	2.78
9	5850000	5900000	2.88
9	5900000	5950000	2.96
9	6000000	6050000	3.2
9	6050000	6100000	3.22
9	6100000	6150000	3.33
9	6150000	6200000	3.42
9	6200000	6250000	3.59
9	6350000	6400000	3.9050000000000002
9	6450000	6500000	4.029999999999999
9	6500000	6550000	4.1274999999999995
9	6550000	6600000	4.25
9	6600000	6650000	4.305
9	6700000	6750000	4.39
